,Hotel Name,Province,Country,ReviewDate,Review,Compound Sentiment
825,Kinzie Hotel,IL,US,2017-11-13T00:00:00.000Z,Bad: The bed/mattress was not as firm as I like. Good: The hotel staff was incredibly attentive and sent us a bottle or Prosseco and chocolate covered strawberries to help celebrate our anniversary. It was such a welcome surprise that really made our stay special. We also appreciated the drink tokens and lounge area with appetizers- made it very comfortable to stay there!,0.9694
826,Kinzie Hotel,IL,US,2016-10-04T00:00:00.000Z,Bad: The street noise was pretty bad. Honking horns til all hours. Hard to sleep. Good: Loved the continental breakfast on every floor so you didn't have to go far. The staff was great and it was a great location.,0.8957
827,Kinzie Hotel,IL,US,2015-05-26T00:00:00.000Z,Bad: Breakfast could of been better.. Good: Rooms an bed.. shower was awesome..,-0.1531
828,Kinzie Hotel,IL,US,2017-02-28T00:00:00.000Z,"Bathroom is dated. Bath tub had rust build up. Room service failed to provide timely service and when the food arrived for 2 people, was only given silverware for 1. The evening reception provides 4 complimentary cocktails.",-0.1027
829,Kinzie Hotel,IL,US,2017-05-16T00:00:00.000Z,"Bad: It's very expensive to park near the hotel, breakfast was not very impressive, some of smaller things like slippers were missing. Good: Everything was pretty good, helpful staff, great location.",0.8684
830,Kinzie Hotel,IL,US,2018-03-09T00:00:00.000Z,Good: I liked that they offered a complimentary happy hour with appetizers and drinks.,0.9062
831,Kinzie Hotel,IL,US,2015-09-15T00:00:00.000Z,"Bad: The website for hotel says happy hour food and a drink included. Nowhere on booking.com or Kinzie website does it mention that it's not included. So we were charged for it. I requested to have it removed and haven't heard back if they did so. But besides that, where the drinks/food is located is in a room with no windows/a dark cave. Not nice and not worth going to it. Sorry, nice thought but did not like. In this world of communication, it should be noted that there is a charge. Good: It was clean. Had good hair products. Bed and pillows were comfortable.",0.5201
832,dana hotel and spa,IL,US,2016-07-28T00:00:00.000Z,Bad: Wine cooler too noisy. Good: Best staff and we have traveled the world. Kudos to front desk Jeff ....and Princes Kudos to TJ doorman LOVED our surprise suite Loved views and the luxury,0.9644
833,Kinzie Hotel,IL,US,2016-08-10T00:00:00.000Z,Plates outside of hotel room door when we arrived stayed there all day and evening Bed extra comfy. Very courteous staff.,0.5563
834,Kinzie Hotel,IL,US,2017-07-25T00:00:00.000Z,"Good: We love the Kinzie. This is our 4th time staying there. We stayed there when it was the Amalfi. Love the location, rooms and Happy Hour! Great staff and doormen!! Feels like family!!!!",0.9743
835,Kinzie Hotel,IL,US,2017-02-15T00:00:00.000Z,"I paid extra for a city view and what I got was a disappointing, ugly building right across the street. The extra money spent on having a city view was not worth it. It seemed clean. Nice room.",-0.3952
836,dana hotel and spa,IL,US,2015-02-24T00:00:00.000Z,Good: I was always asked meaningful questions and was never hassled and never waited for a taxi. The service was great and quick and the room was beautiful plus I got exactly what I requested.,0.9217
837,Kinzie Hotel,IL,US,2015-09-18T00:00:00.000Z,"Good: Perfect Location, friendly staff, amazing rooms.",0.9274
838,dana hotel and spa,IL,US,2015-03-18T00:00:00.000Z,"Bad: I didn't appreciate the attitude of a few of the female employees in regards to the nightclub. I also would prefer a little more variety in the DJ's music choice. It seemed like ALL techno versions and sometimes we just want to hear the ACTUAL songs mixed. Other than that, I loved the property. Good: I loved the decor. Everything about the hotel from the lobby to the room was fantastic. The wood floors, the floor-to-ceiling windows, the shower overlooking the bedroom... PHENOMENAL! I loved the modern, but still comfortable feel. All employees I came in contact with had fantastic customer service skills with the exception of a few in the nightclub. Overall, this property is definitely on my list of Chicago properties as we visit often. Next time we will try out the spa as we didn't get a chance this visit.",0.9672
839,dana hotel and spa,IL,US,2018-04-29T00:00:00.000Z,Bad: Shower. Good: Doorman was wonderful- very helpful.,0.7346
840,Kinzie Hotel,IL,US,2017-12-23T00:00:00.000Z,Bad: The breakfast was just some muffins and warm coffee. I guess there is no restaurant in the hotel. Good: The staff was great. The room was comfortable. The rates were very reasonable.,0.7579
841,dana hotel and spa,IL,US,2018-01-24T00:00:00.000Z,"Good: The shower was amazing, I cannot speak highly enough about the shower. I travel regularly and this was the best hotel that I have ever stayed at.",0.8979
842,dana hotel and spa,IL,US,2017-08-07T00:00:00.000Z,"Bad: That I couldn't stay longer. Good: The complimemtary continental breakfast on the rooftop was a very nice touch! Good coffee, too!",-0.7006
843,Kinzie Hotel,IL,US,2016-09-15T00:00:00.000Z,Bad: leave your car at home. parking cost is outrageous.,-0.7717
844,Kinzie Hotel,IL,US,2015-04-07T00:00:00.000Z,"Bad: The only thing I wish there could have been is hot food choices for breakfast, such as eggs and bacon or sausage. I did like how they set up the breakfast on each floor. That was very nice, however, having a place to eat outside of our room would be nice. But knowing there isn't anywhere to do that I think you do an excellent job with everything. We will definitely be coming back! Thank you. Good: The room and bathroom were spacious and very nice, very clean and updated. We stayed in the deluxe king room. Staff were all very nice and helpful!",0.9902
845,dana hotel and spa,IL,US,2016-03-07T00:00:00.000Z,"Bad: The check-in process was not good. I felt that I had been singled out as a young black male for staying at this hotel. Later, I also saw a young black male in the same situation as myself. In addition, every 45 minutes from 7:30 am - 11:45, I had housekeeping knock on the door twice, and two people walked in while my girlfriend and I were naked. Horrible experience. I called the next day to speak with the manager, left voice mails, and still no response!. Good: The majority of the staff was great.",-0.5991
846,Kinzie Hotel,IL,US,2016-08-09T00:00:00.000Z,"Good: Wonderful, friendly staff and incredible location. Loved the happy hour and breakfast on each floor. Couldn't have done better for a first trip to Chicago.",0.9432
847,Kinzie Hotel,IL,US,2015-05-12T00:00:00.000Z,Bad: 100 incidental charge to your debit card that doesn't go back on your card for 7-10 business days.,-0.5423
848,Kinzie Hotel,IL,US,2015-07-12T00:00:00.000Z,"Good: This is my first time in Chicago and I spent much time to choose the right hotel. And I was right in my choice! This hotel deserves the high rates because of great staff, wonderful cosy room with a perfect bed, bathroom and tasty various breakfast.The location couldn't be better.",0.9229
849,Kinzie Hotel,IL,US,2016-04-26T00:00:00.000Z,"Good: The room we had was perfect: spacious, interesting urban views, lots of windows and light. Very good breakfast ... I liked everything in this hotel!!!!",0.9474
850,Kinzie Hotel,IL,US,2017-02-28T00:00:00.000Z,"Bad: Floors need to be vacuumed much better. Finding old snack food and candy is not what I would expect. It wasn't horrible, but noticeable. On 2 separate occasions we had hotel staff come into our room. First time was shortly after we arrived. Housekeeping was confused on which room she was to clean. No big deal. 2nd time was on Monday morning, about 9:30-10AM, someone opened our door without knocking, noticed we were in there and left. By the time I could get up and get to the door, look out, they were gone. This was VERY odd and concerning. Good: Location was fantastic. Front desk staff were outstanding.",0.8803
851,dana hotel and spa,IL,US,2018-04-30T00:00:00.000Z,Bad: Floor to ceiling see through glass in bathroom. Good: Large floor to ceiling windows overlooking downtown. Chic design.,0.128
